Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1180232.941349 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180232.951534 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180232.960691 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180232.971184 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180232.980988 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180232.991660 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.001067 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.010545 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.020746 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.031243 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.040589 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.051110 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.060635 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.071210 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.081002 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.091117 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.101237 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.110599 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.120753 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.132223 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.140761 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.151819 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.161049 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.171157 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.180929 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.191453 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.200889 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.210736 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.221584 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.230627 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.240765 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.251050 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.260904 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.270846 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.281416 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.290606 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.301231 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.311961 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.320525 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.332153 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.340672 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.351462 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.360711 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.370956 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.380914 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.390766 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.402359 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.410762 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.420840 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.431249 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.441130 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.450954 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.461001 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.471027 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.482853 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.491827 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.501129 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.511353 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.522910 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.530908 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.541347 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.553015 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.561417 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.570601 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.582211 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.590969 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.601497 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.611375 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.621253 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.631220 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.641367 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.650959 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.661418 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.670807 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.681141 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.690979 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.701216 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.711089 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.721360 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.731110 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.741340 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.750910 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.761077 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.770926 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.781111 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.791299 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.801010 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.810902 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.820877 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.832090 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.841418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.852268 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.861063 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.872178 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.880971 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.891172 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180233.901263 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.911265 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.921382 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180233.931275 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180233.941540 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180233.951254 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.961353 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.971447 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180233.981677 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180233.992410 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.002717 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.012033 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.020897 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.031875 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.041046 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.052145 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.060970 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.071465 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.081993 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.091394 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.101084 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.111891 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.120908 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.132046 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.141138 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.151004 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.161235 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.171146 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.182072 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.191246 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.201445 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.211069 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.221213 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.231671 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.241593 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.251693 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.260755 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.271142 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.281288 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.291166 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.301352 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.311216 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.321191 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.331544 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.341285 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.351612 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.361138 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.371268 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.382015 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.391298 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.401492 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.411107 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.422282 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.431536 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.440977 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.452232 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.462704 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.471496 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.481695 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.491910 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.501211 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.511188 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.521132 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.531449 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.540989 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.551794 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.561113 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.571509 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.582064 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.591142 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.601337 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.611247 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.621561 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.631505 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.641428 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.651639 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.661111 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.671281 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.682604 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.691117 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.701784 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.711166 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.721448 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.733197 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.740895 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.751191 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.762152 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.771379 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.781574 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.791115 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.802027 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.811102 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.821227 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.831658 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.841251 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.851300 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.861173 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.872364 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.882472 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.891375 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180234.902061 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.911277 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.921478 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180234.931799 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180234.941326 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180234.951360 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.961204 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.971684 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180234.981899 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180234.991021 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180235.001801 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180235.011479 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180235.021612 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180235.032910 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180235.041401 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180235.051653 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180235.061917 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180235.071747 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180235.083694 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180235.091422 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180235.102312 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180235.111385 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180235.121196 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180235.132070 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180235.142349 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
