Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1690482.365501 0.266327 -2.549437 1.398966 -0.342843 -0.201480 -0.113017 1.074210 0.806170 
1690482.376125 0.107865 -1.691339 -0.388951 -0.703678 -0.949723 0.760815 -0.559976 -1.413073 
1690482.386177 -0.027877 0.271341 1.418394 0.389758 0.642851 -0.191790 -0.388357 -0.378924 
1690482.396040 -1.059553 -1.546089 0.081777 -1.834874 -1.041215 1.406901 1.687911 -0.104393 
1690482.404931 -1.572923 0.044200 0.874566 0.345668 -0.098699 -1.556052 0.247952 0.000659 
1690482.414859 -0.552663 1.912805 -0.742322 0.892724 0.165320 -0.274543 0.280053 -0.603326 
1690482.425633 -1.437057 -1.594142 -1.199052 1.155473 0.879685 -0.531664 0.159451 -0.037768 
1690482.435207 0.040769 -0.273701 0.935245 -1.107523 -0.193082 -0.386966 -0.552556 1.212207 
1690482.445369 2.137765 1.008559 0.026669 -0.456112 0.425242 0.724010 1.068818 0.950198 
1690482.455227 1.457860 1.510186 -1.096926 -1.290724 2.351575 0.123153 -1.124359 0.432682 
1690482.465051 0.461824 -0.397366 -0.309687 -0.407448 -0.750027 -1.131145 -0.247395 -1.553429 
1690482.477116 -2.538417 -1.688366 1.318993 0.577483 -0.951820 -1.836763 0.333065 -1.081897 
1690482.486266 0.600300 0.210468 1.236989 -0.483545 -0.963106 0.493642 -0.277835 -0.822384 
1690482.495253 -0.723833 -1.320886 -0.256649 -0.834178 1.161689 -1.517000 -2.434918 2.222440 
1690482.505372 -0.638070 1.661445 0.338020 0.145806 -1.384436 -0.449786 -0.565720 -0.769001 
1690482.515314 -0.920299 -0.818245 0.617172 1.116781 -0.408951 -0.774159 0.132148 -1.503506 
1690482.525892 1.026789 -0.124107 -1.212123 -0.651272 -0.111498 -0.384083 -0.716022 -0.662998 
1690482.535057 0.780560 -1.322508 -0.312767 0.012033 -0.670766 1.351144 0.398143 -1.605910 
1690482.545228 -0.336635 -0.143390 -1.090015 0.182460 -0.477949 0.315529 1.778763 1.291329 
1690482.555062 0.892797 -1.472449 -0.741833 1.036467 -0.430151 0.169865 -0.653632 0.909307 
1690482.564991 0.554019 0.077525 -0.241198 -0.268351 -1.630086 1.612326 -0.306487 -0.288419 
1690482.576134 -0.691839 0.752011 1.759505 0.439245 -1.227967 0.821945 0.821064 -0.694380 
1690482.586125 -1.012995 0.997683 -1.565247 1.863133 -0.798714 -0.850254 1.572095 -0.077112 
1690482.595686 0.303555 0.396663 -0.006629 -0.229730 2.049803 -1.321859 -1.175592 -1.692695 
1690482.605073 0.882645 0.371003 1.074651 -0.081332 1.319291 -0.382873 2.179648 -0.611439 
1690482.614895 1.566048 -1.434501 0.352814 1.909310 0.231111 1.968890 -1.836372 -1.220251 
1690482.625574 1.324804 -0.269932 0.375371 0.009666 1.675530 0.681469 -0.042002 0.696850 
1690482.635293 0.496680 -1.092818 -0.456415 0.325229 0.798589 0.245944 -1.495607 0.353694 
1690482.645053 1.217958 0.598111 -1.091006 -0.789291 -0.203260 0.204015 1.799363 0.224572 
1690482.655430 0.732260 0.040248 0.767999 -0.314391 0.232267 -1.074073 0.616775 1.878696 
1690482.665469 1.861808 2.496070 1.470980 -1.185888 0.836686 1.905627 -1.130248 0.305122 
1690482.676598 -1.115476 -0.619618 -0.779703 0.930316 0.428845 0.155488 -0.505746 0.660813 
1690482.685667 1.791064 -0.633520 -0.748077 -0.922581 1.283659 -1.295164 1.076451 -1.126473 
1690482.695706 0.814456 -0.706122 0.563841 0.991170 -0.192180 -1.796713 -0.696901 1.178760 
1690482.704954 0.102350 -0.538092 -0.191631 -0.648051 -0.341681 -0.508528 0.247764 -1.355884 
1690482.715434 -2.069034 1.736797 0.443872 -0.045925 -0.410041 0.738028 -0.482632 0.785044 
1690482.726444 0.761852 -0.019587 -0.277306 -1.755191 0.197115 -0.617085 0.027801 -1.013643 
1690482.735019 -0.124455 1.292996 -0.472410 -0.384602 1.013111 1.176778 0.218102 0.191035 
1690482.745317 -2.222377 -0.141556 2.359950 0.754559 1.998724 1.464483 -0.195325 -1.826077 
1690482.755519 0.484590 0.264199 1.178524 -0.242731 -0.026622 0.865932 -0.831023 1.269704 
1690482.765095 0.965500 -0.528358 1.706386 0.945264 0.253464 0.650493 0.384764 -0.082544 
1690482.776166 0.768853 0.648056 -0.217166 1.197029 1.391953 -0.663263 -1.226832 -0.790487 
1690482.786431 -0.733876 -2.007887 -0.131809 0.322001 -0.590080 1.610675 -0.554564 -0.231413 
1690482.795646 0.728907 0.790597 0.901571 0.295777 0.943210 -0.495183 2.011616 1.043941 
1690482.805222 -1.417489 0.111303 0.269502 0.599315 2.926656 -0.421040 -0.891548 -0.402260 
1690482.815213 -0.726826 -0.240158 -0.335766 -1.960862 1.954490 0.538830 0.376447 -1.162918 
1690482.825149 0.154427 1.001717 0.231252 -1.611516 1.300510 0.015506 -0.945207 -0.129380 
1690482.835450 -0.264732 -0.543943 0.451606 -0.076450 -0.146245 1.059539 0.432075 0.213384 
1690482.845138 -1.805401 -0.604996 -1.166504 -0.736885 1.982132 -0.144409 -1.637209 0.895398 
1690482.855729 1.962011 -1.653867 2.076988 -0.502328 0.524713 0.741406 0.461988 0.731024 
1690482.864992 1.579431 -0.425154 -0.593571 2.364536 0.323310 -0.355300 -0.691140 1.594470 
1690482.877066 0.500217 -1.038202 -0.379460 -0.086941 0.803969 -0.167202 -0.858093 1.255814 
1690482.886682 0.745141 0.434027 0.973255 1.388223 -0.061112 -0.141377 0.438222 1.220884 
1690482.895309 -0.480133 0.535938 0.369431 -0.531139 -1.199119 1.113031 -0.583692 0.710731 
1690482.905583 -1.439302 1.045165 -0.713927 0.603275 -1.867663 1.639927 -1.329847 -1.973581 
1690482.914947 -1.674292 0.461040 0.087740 -1.649679 1.453592 -0.936606 -0.043298 -0.815984 
1690482.926455 0.276128 -1.141083 1.153009 1.165900 0.534842 1.534279 -0.401593 0.191117 
1690482.935005 1.746430 -1.453744 -0.127326 0.403850 0.206062 0.063844 0.745118 1.432220 
1690482.945323 1.035206 0.366354 0.154352 0.748432 -0.838602 0.895283 -0.308009 0.890096 
1690482.955266 -0.000416 0.133766 -0.277915 0.448389 0.323092 0.446127 -0.421286 1.042958 
1690482.965281 0.876502 -2.087440 0.084130 -0.460850 0.490285 0.616456 1.123771 -0.684060 
1690482.976549 -0.302429 -0.727936 -0.640927 0.018816 -0.791256 0.324639 -0.041451 0.135834 
1690482.985710 -0.780982 0.410420 0.655844 1.776790 0.723238 0.193580 1.100314 1.405275 
1690482.996300 -0.945873 -1.129816 -0.657782 0.225178 0.657756 -0.344000 -0.193527 0.770857 
1690483.005560 1.339152 0.842646 -0.774693 0.978521 0.284153 -0.292237 2.229708 -0.588157 
1690483.014957 0.234958 0.090679 0.569168 -1.499895 0.426264 -0.035248 1.276263 0.335836 
1690483.025258 0.279319 0.203392 -0.478939 1.222795 1.437993 0.683005 -0.527664 1.623018 
1690483.035171 -3.329213 0.769346 0.093305 -1.066919 -0.903896 -0.211237 -0.849180 1.503761 
1690483.045161 1.765233 -1.595051 -0.374088 -0.963356 0.381109 -0.832001 -0.014648 -0.982174 
1690483.055180 -0.006255 -1.449346 -0.935721 0.390077 -0.606057 -0.047150 0.530121 1.211322 
1690483.065040 -1.899776 0.753006 -2.112738 -0.077112 0.859114 0.236608 -0.538791 -0.476508 
1690483.076742 -0.228277 -0.767507 -0.914123 -1.023337 0.683395 -0.185231 -0.329884 0.506482 
1690483.085785 1.015832 -0.184075 0.761552 -1.144176 -0.371426 -1.913606 0.284164 0.369025 
1690483.096138 1.004155 0.481011 -3.148835 0.051491 0.643806 0.410069 0.427461 -0.915100 
1690483.105172 -0.668730 0.700601 0.080807 1.355662 1.864097 -1.259884 -0.107154 -1.545820 
1690483.115592 0.735637 0.703327 -1.074921 0.880601 -0.379739 0.155631 2.578549 -0.182730 
1690483.126689 -0.134799 0.023136 1.691070 0.228103 -2.817014 -0.548699 -0.156632 -0.879054 
1690483.135086 -1.371756 -0.741421 -1.262961 1.042251 0.979099 0.916993 1.114734 0.629908 
1690483.145402 -0.242835 -1.587270 0.839193 0.937424 0.875358 -0.682730 -0.198326 -0.629996 
1690483.155188 1.142761 -0.302819 -1.334941 0.269993 0.408953 2.249129 0.771086 0.770814 
1690483.165270 1.351119 -0.568029 0.957616 -1.346712 -0.162932 0.698688 -1.457814 -0.813246 
1690483.176611 -0.544450 -0.258350 0.693764 -2.760010 -0.518784 1.186379 -0.921271 -0.712967 
1690483.185652 -1.135022 -0.113672 1.821180 -0.842343 0.090437 -0.988677 -1.181339 -0.049399 
1690483.195441 -2.038908 0.146445 0.105485 0.579560 -1.738094 0.031408 0.147089 0.890412 
1690483.206412 1.121021 0.671778 1.399826 0.079493 1.008058 -1.367952 -0.281663 -1.064175 
1690483.215180 0.796548 0.003983 -0.014982 0.122433 -0.958912 -0.822599 -1.310371 0.221916 
1690483.225539 0.124502 -0.362361 -1.277262 -0.747398 1.048232 -1.483318 -0.355942 -0.564822 
1690483.235183 -1.232488 -0.158036 0.695256 -0.690476 0.433262 -0.030835 0.276840 -1.286599 
1690483.245159 -0.311978 -0.300584 -0.422546 0.302185 -0.041987 -0.665947 1.401915 -0.501895 
1690483.255409 1.514288 -0.479763 1.120095 0.809718 0.659964 0.040576 1.039300 -0.718442 
1690483.265306 -0.674169 -2.032876 -0.340233 -0.467189 0.606579 -0.949168 0.758341 1.889862 
1690483.276316 -0.460200 -0.564407 -0.412568 0.719564 0.970573 1.057621 -0.245289 0.810234 
1690483.286210 1.496025 -0.378505 0.242947 -0.920867 -0.159791 1.036464 -1.126971 -0.484265 
1690483.295352 0.689567 0.317538 -0.586708 0.819349 -0.737284 2.213052 0.829335 1.032720 
1690483.305250 1.049410 -1.273035 0.260959 -1.834417 -1.551400 -0.297406 0.389083 -2.003354 
1690483.315275 0.113045 -1.106191 0.925917 1.314661 1.902757 -0.325678 0.094185 -2.020766 
1690483.326645 0.434846 -1.445029 -1.929708 -1.094793 -0.000899 0.617331 -0.285072 1.038147 
1690483.335538 1.668818 -1.892777 -1.744094 -0.196868 -0.545212 1.380243 -0.464180 2.089706 
1690483.345595 1.004233 0.710245 -0.178182 -1.154572 -0.929883 -1.608354 0.426326 0.703757 
1690483.355109 0.923745 -0.228036 0.837319 -0.076336 -0.670167 -0.487062 0.116549 -0.523121 
1690483.365404 -0.445140 -0.734059 -1.224259 1.118824 0.775567 0.402493 -0.338833 -2.109104 
1690483.376671 -1.346074 -1.759600 0.236992 -0.162209 0.170099 0.633441 0.397384 0.719974 
1690483.385789 1.262544 -0.021136 1.075549 0.178138 -0.803889 1.602457 1.286122 0.725253 
1690483.395295 0.135429 -2.511942 0.409278 0.876325 -0.177471 1.369069 0.302441 0.702112 
1690483.405244 0.761473 -0.403607 1.457039 -0.876683 0.568931 0.927227 0.638967 0.825391 
1690483.415081 -0.123879 -0.999014 1.474688 -1.896379 -0.290860 -1.606064 -0.994469 0.835143 
1690483.425447 -0.930812 -0.562332 0.665772 0.665661 -0.185848 0.347307 -0.260011 -1.959258 
1690483.435465 -0.022446 1.484140 -0.412908 -0.840714 -0.355819 0.266323 -1.306125 -0.218851 
1690483.445272 0.505586 0.127914 0.684741 1.130630 -0.820028 0.705422 0.176410 -0.859799 
1690483.455598 1.137244 -0.967956 0.588044 0.241873 2.015811 -0.638981 0.225900 -1.429286 
1690483.465691 1.439643 -0.795032 -0.791997 -0.556884 1.634237 1.152009 0.896612 -0.071749 
1690483.475944 1.510874 -0.434689 -0.761995 -0.722368 -0.097948 -2.218881 -0.588744 -2.992509 
1690483.485629 0.446072 -0.175215 0.550375 0.906213 1.446783 -0.037457 -0.187521 0.486265 
1690483.495354 1.640479 -1.324873 -1.217483 -1.289363 0.570269 -1.593074 -1.339481 0.724574 
1690483.506579 0.036453 1.005357 1.851748 -0.939045 -0.433852 0.011073 1.912106 -0.749778 
1690483.515120 -1.132954 -2.166059 0.245810 -0.916549 -1.939027 2.284426 0.075966 -0.410789 
1690483.525835 0.124803 0.925400 -0.553334 1.668276 -2.449673 -0.491527 1.179478 -0.738287 
1690483.536528 -0.687686 -0.449823 -0.465294 1.462401 -1.382537 1.889147 -0.265616 0.903099 
1690483.545394 0.978979 -0.226587 0.343831 -1.100857 1.458810 -0.918011 0.028049 -0.220507 
1690483.555214 -2.100295 -0.503892 -0.554446 0.682236 -0.162761 -0.005708 1.576654 -1.351970 
1690483.565595 0.632969 1.137760 0.265133 1.622206 0.549717 -0.213429 -0.174894 0.137729 
1690483.576256 -0.997857 0.396904 0.488685 0.938630 -0.216548 -0.266426 0.760462 0.407180 
1690483.585868 -0.397150 0.821806 -2.256407 -1.100394 -1.977546 0.985552 -0.238072 -0.048277 
1690483.595396 -0.887106 -0.106236 -0.345976 0.338075 1.033712 0.937703 -0.112079 -0.912751 
1690483.605387 -2.035773 0.021077 -0.351219 1.134912 0.043836 -0.127033 -0.215884 0.737369 
1690483.616320 0.203849 0.746751 1.225182 1.226804 -0.024527 -1.259709 -0.696392 0.156368 
1690483.626061 -0.951197 0.276538 0.638986 1.486166 -0.171631 0.587834 0.773419 0.460254 
1690483.635505 -1.546915 -0.541138 0.161834 -0.740834 0.384302 0.883514 -0.246207 -0.503767 
1690483.645890 -2.140321 1.919065 0.312769 -0.629989 -0.269585 0.675831 0.433890 -0.041307 
1690483.655161 0.108805 -0.314840 0.645386 0.907788 0.650002 0.973694 -0.099321 2.321235 
1690483.665736 1.317994 -0.252539 0.350676 -0.534495 -1.088371 1.837350 -0.404357 1.775380 
1690483.675799 -0.925746 -0.562532 -1.101882 1.445056 0.255680 -0.879389 0.208823 -0.415352 
1690483.685790 -1.007852 0.191293 0.019593 -0.868696 0.657497 0.074194 0.320300 -1.361804 
1690483.695280 0.733863 0.126809 -0.867401 1.074124 -0.585565 0.898647 0.004199 2.525736 
1690483.705269 -1.188376 0.344453 0.017175 -2.134134 -2.178483 -0.151082 0.107022 -2.137669 
1690483.715180 -2.229957 1.448913 -0.753064 0.447756 1.741393 -0.492102 -0.508924 0.677018 
1690483.725582 0.192147 -0.691023 1.743177 -0.814867 1.440171 0.744146 -0.571344 -0.505099 
1690483.736180 -1.417360 0.794010 0.049384 -0.269792 0.236481 -0.151462 0.139161 -1.881945 
1690483.745848 0.496003 0.178924 1.028730 0.059072 -0.311020 -0.748079 0.204641 0.274988 
1690483.756430 1.699847 1.615558 -0.585490 -1.273780 1.069775 0.419895 0.980701 0.682327 
1690483.765503 1.417015 -0.163434 -0.638104 -0.105746 0.449279 1.531023 0.514451 -0.132263 
1690483.776082 0.242948 -1.020071 1.848680 -0.273347 1.530355 0.058906 0.255588 -1.443333 
1690483.786226 0.212724 -0.994779 -0.172317 0.618573 1.239561 -0.305310 -0.909924 -0.970681 
1690483.795266 -1.365209 -0.712587 -0.444512 -1.141845 1.230926 1.377269 0.035788 -1.546393 
1690483.807680 -0.018698 0.045302 0.845277 -1.418685 -1.571405 0.629649 -0.063108 0.965067 
1690483.815525 -0.696639 -1.384959 0.366102 -0.256498 0.945825 -0.643326 -0.146917 -0.099654 
1690483.825893 0.529666 1.658622 -0.621871 -1.329366 -0.077302 -0.299205 0.722161 -0.539791 
1690483.835477 0.352778 0.864496 0.904815 -0.631351 -0.514426 -2.778788 -0.810401 -0.158857 
1690483.845927 1.536423 -0.770405 0.061657 -0.426492 -0.678360 -2.471389 -0.286040 -0.631681 
1690483.856774 1.534032 0.116854 -0.094585 0.353878 1.737108 -0.778618 -0.099027 1.834505 
1690483.865405 0.094084 1.366920 1.095454 0.830340 0.393313 0.410108 -0.616423 -0.185748 
1690483.876399 -0.730159 -0.230795 1.494594 0.964651 0.948973 -0.155121 0.218352 0.391750 
1690483.885999 -1.036460 -0.389061 0.724487 0.509467 1.009311 0.210521 -0.684398 0.439044 
1690483.895622 -0.899811 -1.477102 -0.470835 -1.120042 0.806710 -0.784776 -0.715616 -0.473165 
1690483.905857 -1.015044 0.783643 -0.829223 0.362144 -0.925312 -1.880341 -0.018020 -1.260486 
1690483.915554 -0.051529 0.476077 -0.571639 -1.406955 -0.102533 2.133296 0.436696 0.868183 
1690483.925489 -0.571822 0.353623 -0.070377 -1.096258 -0.039302 0.189820 -0.834423 -0.786470 
1690483.935592 -1.225385 -0.160203 1.254206 -0.821961 -0.369479 0.635548 0.743598 -0.177311 
1690483.945360 -1.092289 0.868402 0.179521 0.068765 0.286612 -0.655741 0.694032 0.894220 
1690483.955938 -0.117482 -0.674749 -0.154687 -0.513353 -1.415229 0.286611 1.265772 1.511499 
1690483.965600 0.380629 0.713971 -0.546033 1.226704 1.083430 0.528086 0.542949 0.571392 
1690483.976482 -1.077128 -0.212481 0.796415 -1.499959 -0.857686 -0.208900 0.248986 0.140886 
1690483.986299 1.864732 -0.156770 -0.175021 1.609676 0.276958 -0.743185 0.848150 -0.648920 
1690483.995219 0.582872 -0.562831 -1.990346 0.092994 0.104182 -0.710850 0.491889 -0.232721 
1690484.005372 -0.388558 0.236820 -0.463731 0.289606 -0.447172 -1.239498 -2.585663 0.233186 
1690484.015611 0.075485 1.356303 1.024780 -0.164630 0.501437 1.166350 0.407635 2.164289 
1690484.025888 -0.065106 0.849326 -0.664582 -0.119224 1.058267 0.031183 0.991336 -1.482790 
1690484.036161 1.023187 -0.541836 -0.692733 -2.159925 -0.841809 1.005093 1.128292 -1.428377 
1690484.045429 -0.070765 0.937730 -0.444956 1.454342 1.784951 -0.516361 0.161963 0.686521 
1690484.055728 1.105883 -0.409693 -0.599848 -0.069512 0.705800 -1.456497 0.923532 0.759009 
1690484.065549 0.669669 0.199342 -1.062689 0.191240 -1.472827 -0.344658 1.509348 0.666278 
1690484.076411 -0.391148 1.151740 0.548045 -0.994738 0.185548 -1.523986 -1.034557 1.321066 
1690484.085733 -0.340121 0.930103 0.153394 1.363454 1.527575 0.054151 -0.645778 -1.407616 
1690484.096172 0.658775 0.501869 0.308519 0.044011 0.394185 -0.431365 1.667866 -1.349494 
1690484.105498 0.275445 0.403553 -0.478825 -0.358001 -0.429145 0.427064 1.986822 -1.886972 
1690484.115524 -0.750278 -1.294353 -1.339569 0.368149 -0.079414 1.064062 -1.281144 0.055097 
1690484.125502 1.285340 0.568723 -1.225000 -1.299186 -1.967114 -1.013931 -2.665686 -1.053702 
1690484.135495 0.618528 1.032393 0.389522 -0.059195 0.281973 -1.597496 1.490329 0.142841 
1690484.145691 0.971475 0.621140 0.073914 -0.867950 -0.516188 -0.378797 -1.081110 -0.093127 
1690484.155516 0.532303 -0.687082 0.362048 -0.650804 1.730135 -0.465613 1.375739 0.040203 
1690484.165782 0.429711 0.673241 1.131122 0.980010 -1.014919 -1.221732 -0.291952 -0.657724 
1690484.179449 -1.106195 0.254533 -0.748686 -0.122584 1.739040 -0.631159 0.749097 -1.556378 
1690484.188133 -0.343730 -0.299258 -1.307981 -1.221082 0.702240 0.621652 -0.337487 -0.022303 
1690484.196612 0.906787 0.748016 -0.120580 -0.608283 -1.319270 0.009047 2.002369 -0.842082 
1690484.205434 0.567930 -1.078928 -1.745686 1.593880 0.496324 -1.037947 0.919203 -0.857801 
1690484.215127 -1.496353 -0.911800 1.495320 0.054587 0.382776 1.118543 -0.423467 -0.535576 
1690484.225698 -0.315061 1.470975 1.697470 0.933139 -2.485976 -1.846132 1.057426 -0.554663 
1690484.235557 1.051065 -1.095540 -1.584008 0.838056 0.447616 -0.407920 0.476427 -1.904037 
1690484.246465 1.007725 -0.495034 1.176763 -0.890142 0.821477 0.153744 -1.338700 -1.602275 
1690484.255530 0.527346 -0.362220 0.828381 -0.987231 0.405652 0.549347 -0.871201 0.905866 
1690484.265732 0.184189 -0.108495 -0.631588 0.359079 -0.042736 0.425375 -0.123531 -1.751460 
1690484.276199 -1.028737 0.679265 0.157912 -1.155675 -0.337312 0.379806 -1.024446 0.464871 
1690484.285942 -0.271825 -0.182031 -0.593289 0.065138 1.341382 0.705247 -0.954431 -0.909220 
1690484.296583 -1.713339 -0.004078 0.004723 -0.484583 0.634180 0.521732 -0.290905 -0.282211 
1690484.306027 -0.041060 -0.499459 -1.340289 -0.993315 -0.095120 -3.570108 -0.127458 0.482303 
1690484.315273 -0.071708 -1.005868 -1.698965 1.301146 1.022877 -1.570611 -0.315459 0.939697 
1690484.325562 0.873065 1.364276 -1.150816 -1.282571 0.059672 0.176787 0.192515 -0.116089 
1690484.335648 1.187151 -0.813946 0.567419 0.523951 -2.927619 2.585608 -1.246722 -0.018593 
1690484.345456 0.228757 -0.549703 0.157761 0.420107 0.494806 -0.361981 -0.605993 1.038997 
1690484.355644 0.715447 2.015703 -0.752164 -0.182122 -1.307275 -1.229452 -0.590458 -0.160191 
1690484.365555 0.039145 0.813288 0.529210 0.158432 -0.383606 -0.725454 0.213159 0.337458 
1690484.375842 1.004736 -0.078382 -0.473891 -1.808883 -1.893241 1.276022 -0.346045 -0.614448 
1690484.386018 -1.415039 1.786469 -0.568688 0.762442 -0.144021 0.684831 -1.258428 1.093060 
1690484.395242 -1.788987 -0.464292 0.587180 -1.458695 1.614192 -0.577806 -0.236504 -0.198545 
1690484.404936 0.470890 1.472168 -0.865165 -0.636090 -0.079268 -0.139835 0.566798 -1.101835 
1690484.414960 -0.704747 1.104746 -0.181816 -0.395456 -1.629743 -3.268137 1.137329 1.731515 
1690484.426965 -0.235224 1.152194 0.963394 -1.316947 0.213633 -0.229587 1.442616 0.511934 
1690484.435038 0.686998 -0.050001 0.183650 1.138384 -0.648032 1.040019 -0.344227 0.858515 
1690484.444981 -0.125418 0.683314 0.839345 -0.400012 1.003343 0.660370 0.143629 0.164409 
1690484.455290 1.715561 -0.828152 -0.014190 0.953602 -2.129330 0.867801 0.470596 -0.637940 
1690484.465121 -0.664144 0.516417 1.978666 -0.224638 1.949099 1.254823 -1.001055 -1.943706 
1690484.476323 0.003455 -1.147432 -0.249897 -1.168206 2.637800 -1.541398 -0.733225 -1.453170 
1690484.486078 0.994199 -1.739720 0.653812 0.147819 -0.964850 -0.047219 1.076014 -0.927488 
1690484.495904 0.325935 -0.115145 -0.633100 -1.817638 -1.436882 -0.863007 -0.585279 -1.736221 
1690484.506857 -0.627758 -0.155082 -0.192035 -0.802014 -0.224372 -0.984140 0.487073 0.667575 
1690484.514822 0.983437 1.145311 0.353245 -0.372982 -0.504934 -0.061840 -0.805307 0.800627 
1690484.525814 0.716603 -1.012810 -0.560497 -0.396212 0.656654 1.157040 0.748962 -0.734123 
1690484.534960 -2.008418 -0.034843 0.191786 -1.158475 1.360683 1.382656 -0.109325 1.024529 
1690484.545426 -0.525293 -0.364742 -0.022056 -0.888530 0.926476 0.602546 -1.401812 0.423825 
1690484.555522 -0.844874 0.171914 0.845626 1.805269 -0.224979 -0.744758 0.649955 -0.568618 
1690484.565192 0.326209 0.872588 -1.657748 0.940673 0.772936 -0.169592 -0.090363 1.364146 
1690484.576174 -1.308174 -0.556296 -0.244110 -0.683164 -1.557170 0.247793 0.849478 0.226677 
